Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
21399.0,Nicaragua,Cassava,2001,123077.0,2280.0,3603.5,26.78
21400.0,Nicaragua,Maize,2001,13241.0,2280.0,3603.5,26.78
21401.0,Nicaragua,Plantains and others,2001,95000.0,2280.0,3603.5,26.78
21402.0,Nicaragua,Potatoes,2001,128571.0,2280.0,3603.5,26.78
21403.0,Nicaragua,"Rice, paddy",2001,29281.0,2280.0,3603.5,26.78
21404.0,Nicaragua,Sorghum,2001,19846.0,2280.0,3603.5,26.78
21405.0,Nicaragua,Soybeans,2001,19744.0,2280.0,3603.5,26.78
21406.0,Nicaragua,Yams,2001,132852.0,2280.0,3603.5,26.78
21407.0,Nicaragua,Cassava,2002,107928.0,2280.0,5715.36,27.0
21408.0,Nicaragua,Maize,2002,13369.0,2280.0,5715.36,27.0
21409.0,Nicaragua,Plantains and others,2002,100000.0,2280.0,5715.36,27.0
21410.0,Nicaragua,Potatoes,2002,132558.0,2280.0,5715.36,27.0
21411.0,Nicaragua,"Rice, paddy",2002,31853.0,2280.0,5715.36,27.0
21412.0,Nicaragua,Sorghum,2002,19597.0,2280.0,5715.36,27.0
21413.0,Nicaragua,Soybeans,2002,19825.0,2280.0,5715.36,27.0
21414.0,Nicaragua,Yams,2002,132863.0,2280.0,5715.36,27.0
21415.0,Nicaragua,Cassava,2004,79485.0,2280.0,4581.73,27.22
21416.0,Nicaragua,Maize,2004,13730.0,2280.0,4581.73,27.22
21417.0,Nicaragua,Plantains and others,2004,97674.0,2280.0,4581.73,27.22
21418.0,Nicaragua,Potatoes,2004,133333.0,2280.0,4581.73,27.22
21419.0,Nicaragua,"Rice, paddy",2004,35103.0,2280.0,4581.73,27.22
21420.0,Nicaragua,Sorghum,2004,20368.0,2280.0,4581.73,27.22
21421.0,Nicaragua,Soybeans,2004,21258.0,2280.0,4581.73,27.22
21422.0,Nicaragua,Yams,2004,132919.0,2280.0,4581.73,27.22
21423.0,Nicaragua,Cassava,2005,88416.0,2280.0,9391.92,27.2
21424.0,Nicaragua,Maize,2005,14021.0,2280.0,9391.92,27.2
21425.0,Nicaragua,Plantains and others,2005,100000.0,2280.0,9391.92,27.2
21426.0,Nicaragua,Potatoes,2005,134783.0,2280.0,9391.92,27.2
21427.0,Nicaragua,"Rice, paddy",2005,33106.0,2280.0,9391.92,27.2
21428.0,Nicaragua,Sorghum,2005,18323.0,2280.0,9391.92,27.2
21429.0,Nicaragua,Soybeans,2005,21267.0,2280.0,9391.92,27.2
21430.0,Nicaragua,Yams,2005,132964.0,2280.0,9391.92,27.2
21431.0,Nicaragua,Cassava,2006,95455.0,2280.0,6889.26,27.35
21432.0,Nicaragua,Maize,2006,14626.0,2280.0,6889.26,27.35
21433.0,Nicaragua,Plantains and others,2006,100000.0,2280.0,6889.26,27.35
21434.0,Nicaragua,Potatoes,2006,138298.0,2280.0,6889.26,27.35
21435.0,Nicaragua,"Rice, paddy",2006,36392.0,2280.0,6889.26,27.35
21436.0,Nicaragua,Sorghum,2006,18606.0,2280.0,6889.26,27.35
21437.0,Nicaragua,Soybeans,2006,20523.0,2280.0,6889.26,27.35
21438.0,Nicaragua,Yams,2006,133008.0,2280.0,6889.26,27.35
21439.0,Nicaragua,Cassava,2007,95833.0,2280.0,9850.26,27.23
21440.0,Nicaragua,Maize,2007,13776.0,2280.0,9850.26,27.23
21441.0,Nicaragua,Plantains and others,2007,103324.0,2280.0,9850.26,27.23
21442.0,Nicaragua,Potatoes,2007,137500.0,2280.0,9850.26,27.23
21443.0,Nicaragua,"Rice, paddy",2007,39482.0,2280.0,9850.26,27.23
21444.0,Nicaragua,Sorghum,2007,20477.0,2280.0,9850.26,27.23
21445.0,Nicaragua,Soybeans,2007,21383.0,2280.0,9850.26,27.23
21446.0,Nicaragua,Yams,2007,133053.0,2280.0,9850.26,27.23
21447.0,Nicaragua,Cassava,2008,80701.0,2280.0,10173.91,26.75
21448.0,Nicaragua,Maize,2008,13311.0,2280.0,10173.91,26.75
21449.0,Nicaragua,Plantains and others,2008,100000.0,2280.0,10173.91,26.75
21450.0,Nicaragua,Potatoes,2008,137500.0,2280.0,10173.91,26.75
21451.0,Nicaragua,"Rice, paddy",2008,40055.0,2280.0,10173.91,26.75
21452.0,Nicaragua,Sorghum,2008,17327.0,2280.0,10173.91,26.75
21453.0,Nicaragua,Soybeans,2008,20056.0,2280.0,10173.91,26.75
21454.0,Nicaragua,Yams,2008,133097.0,2280.0,10173.91,26.75
21455.0,Nicaragua,Cassava,2009,87123.0,2280.0,9387.95,27.23
21456.0,Nicaragua,Maize,2009,15605.0,2280.0,9387.95,27.23
21457.0,Nicaragua,Plantains and others,2009,98525.0,2280.0,9387.95,27.23
21458.0,Nicaragua,Potatoes,2009,134615.0,2280.0,9387.95,27.23
21459.0,Nicaragua,"Rice, paddy",2009,45355.0,2280.0,9387.95,27.23
21460.0,Nicaragua,Sorghum,2009,18059.0,2280.0,9387.95,27.23
21461.0,Nicaragua,Soybeans,2009,22908.0,2280.0,9387.95,27.23
21462.0,Nicaragua,Yams,2009,133205.0,2280.0,9387.95,27.23
21463.0,Nicaragua,Cassava,2010,88492.0,2280.0,12242.19,27.01
21464.0,Nicaragua,Maize,2010,13393.0,2280.0,12242.19,27.01
21465.0,Nicaragua,Plantains and others,2010,104461.0,2280.0,12242.19,27.01
21466.0,Nicaragua,Potatoes,2010,134615.0,2280.0,12242.19,27.01
21467.0,Nicaragua,"Rice, paddy",2010,51406.0,2280.0,12242.19,27.01
21468.0,Nicaragua,Sorghum,2010,16630.0,2280.0,12242.19,27.01
21469.0,Nicaragua,Soybeans,2010,22090.0,2280.0,12242.19,27.01
21470.0,Nicaragua,Yams,2010,133274.0,2280.0,12242.19,27.01
21471.0,Nicaragua,Cassava,2011,78727.0,2280.0,4932.05,26.94
21472.0,Nicaragua,Maize,2011,14101.0,2280.0,4932.05,26.94
21473.0,Nicaragua,Plantains and others,2011,104826.0,2280.0,4932.05,26.94
21474.0,Nicaragua,Potatoes,2011,168339.0,2280.0,4932.05,26.94
21475.0,Nicaragua,"Rice, paddy",2011,41177.0,2280.0,4932.05,26.94
21476.0,Nicaragua,Sorghum,2011,19105.0,2280.0,4932.05,26.94
21477.0,Nicaragua,Soybeans,2011,20144.0,2280.0,4932.05,26.94
21478.0,Nicaragua,Yams,2011,133333.0,2280.0,4932.05,26.94
21479.0,Nicaragua,Cassava,2012,76993.0,2280.0,4413.82,26.91
21480.0,Nicaragua,Maize,2012,13493.0,2280.0,4413.82,26.91
21481.0,Nicaragua,Plantains and others,2012,97059.0,2280.0,4413.82,26.91
21482.0,Nicaragua,Potatoes,2012,169329.0,2280.0,4413.82,26.91
21483.0,Nicaragua,"Rice, paddy",2012,37753.0,2280.0,4413.82,26.91
21484.0,Nicaragua,Sorghum,2012,19866.0,2280.0,4413.82,26.91
21485.0,Nicaragua,Soybeans,2012,18285.0,2280.0,4413.82,26.91
21486.0,Nicaragua,Yams,2012,133333.0,2280.0,4413.82,26.91
21487.0,Nicaragua,Cassava,2013,78931.0,2280.0,4413.82,27.26
21488.0,Nicaragua,Maize,2013,11809.0,2280.0,4413.82,27.26
21489.0,Nicaragua,Plantains and others,2013,110413.0,2280.0,4413.82,27.26
21490.0,Nicaragua,Potatoes,2013,170847.0,2280.0,4413.82,27.26
21491.0,Nicaragua,"Rice, paddy",2013,49680.0,2280.0,4413.82,27.26
21492.0,Nicaragua,Sorghum,2013,18259.0,2280.0,4413.82,27.26
21493.0,Nicaragua,Soybeans,2013,21034.0,2280.0,4413.82,27.26
21494.0,Nicaragua,Yams,2013,133333.0,2280.0,4413.82,27.26
21495.0,Niger,Cassava,1990,88688.0,151.0,62.0,29.71
21496.0,Niger,Maize,1990,3139.0,151.0,62.0,29.71
21497.0,Niger,Potatoes,1990,100000.0,151.0,62.0,29.71
21498.0,Niger,"Rice, paddy",1990,31432.0,151.0,62.0,29.71
21499.0,Niger,Sorghum,1990,1257.0,151.0,62.0,29.71
21500.0,Niger,Sweet potatoes,1990,87500.0,151.0,62.0,29.71
21501.0,Niger,Wheat,1990,28889.0,151.0,62.0,29.71
21502.0,Niger,Cassava,1991,97154.0,151.0,62.0,29.4
21503.0,Niger,Maize,1991,6629.0,151.0,62.0,29.4
21504.0,Niger,Potatoes,1991,204348.0,151.0,62.0,29.4
21505.0,Niger,"Rice, paddy",1991,35605.0,151.0,62.0,29.4
21506.0,Niger,Sorghum,1991,1449.0,151.0,62.0,29.4
21507.0,Niger,Sweet potatoes,1991,112317.0,151.0,62.0,29.4
21508.0,Niger,Wheat,1991,26000.0,151.0,62.0,29.4
21509.0,Niger,Cassava,1992,109000.0,151.0,62.0,28.99
21510.0,Niger,Maize,1992,20000.0,151.0,62.0,28.99
21511.0,Niger,Potatoes,1992,267308.0,151.0,62.0,28.99
21512.0,Niger,"Rice, paddy",1992,32828.0,151.0,62.0,28.99
21513.0,Niger,Sorghum,1992,1541.0,151.0,62.0,28.99
21514.0,Niger,Sweet potatoes,1992,103275.0,151.0,62.0,28.99
21515.0,Niger,Wheat,1992,28000.0,151.0,62.0,28.99
21516.0,Niger,Cassava,1993,116500.0,151.0,62.0,29.64
21517.0,Niger,Maize,1993,40000.0,151.0,62.0,29.64
21518.0,Niger,Potatoes,1993,224600.0,151.0,62.0,29.64
21519.0,Niger,"Rice, paddy",1993,26233.0,151.0,62.0,29.64
21520.0,Niger,Sorghum,1993,1341.0,151.0,62.0,29.64
21521.0,Niger,Sweet potatoes,1993,102158.0,151.0,62.0,29.64
21522.0,Niger,Wheat,1993,22000.0,151.0,62.0,29.64
21523.0,Niger,Cassava,1994,118909.0,151.0,62.0,29.05
21524.0,Niger,Maize,1994,8309.0,151.0,62.0,29.05
21525.0,Niger,Potatoes,1994,206531.0,151.0,62.0,29.05
21526.0,Niger,"Rice, paddy",1994,22143.0,151.0,62.0,29.05
21527.0,Niger,Sorghum,1994,1518.0,151.0,62.0,29.05
21528.0,Niger,Sweet potatoes,1994,109463.0,151.0,62.0,29.05
21529.0,Niger,Wheat,1994,28800.0,151.0,62.0,29.05
21530.0,Niger,Cassava,1995,129500.0,151.0,62.0,29.56
21531.0,Niger,Maize,1995,12642.0,151.0,62.0,29.56
21532.0,Niger,Potatoes,1995,170789.0,151.0,62.0,29.56
21533.0,Niger,"Rice, paddy",1995,24286.0,151.0,62.0,29.56
21534.0,Niger,Sorghum,1995,2160.0,151.0,62.0,29.56
21535.0,Niger,Sweet potatoes,1995,107884.0,151.0,62.0,29.56
21536.0,Niger,Wheat,1995,34444.0,151.0,62.0,29.56
21537.0,Niger,Cassava,1996,129865.0,151.0,22.0,29.71
21538.0,Niger,Maize,1996,7250.0,151.0,22.0,29.71
21539.0,Niger,Potatoes,1996,159195.0,151.0,22.0,29.71
21540.0,Niger,"Rice, paddy",1996,16254.0,151.0,22.0,29.71
21541.0,Niger,Sorghum,1996,1281.0,151.0,22.0,29.71
21542.0,Niger,Sweet potatoes,1996,93095.0,151.0,22.0,29.71
21543.0,Niger,Wheat,1996,21250.0,151.0,22.0,29.71
21544.0,Niger,Cassava,1997,150581.0,151.0,34.0,29.73
21545.0,Niger,Maize,1997,10269.0,151.0,34.0,29.73
21546.0,Niger,Potatoes,1997,124128.0,151.0,34.0,29.73
21547.0,Niger,"Rice, paddy",1997,20244.0,151.0,34.0,29.73
21548.0,Niger,Sorghum,1997,2177.0,151.0,34.0,29.73
21549.0,Niger,Sweet potatoes,1997,180240.0,151.0,34.0,29.73
21550.0,Niger,Wheat,1997,20000.0,151.0,34.0,29.73
21551.0,Niger,Cassava,1998,159723.0,151.0,36.0,29.97
21552.0,Niger,Maize,1998,15173.0,151.0,36.0,29.97
21553.0,Niger,Potatoes,1998,169913.0,151.0,36.0,29.97
21554.0,Niger,"Rice, paddy",1998,29100.0,151.0,36.0,29.97
21555.0,Niger,Sorghum,1998,2244.0,151.0,36.0,29.97
21556.0,Niger,Sweet potatoes,1998,155556.0,151.0,36.0,29.97
21557.0,Niger,Wheat,1998,21882.0,151.0,36.0,29.97
21558.0,Niger,Cassava,1999,181890.0,151.0,26.0,29.65
21559.0,Niger,Maize,1999,3242.0,151.0,26.0,29.65
21560.0,Niger,Potatoes,1999,101200.0,151.0,26.0,29.65
21561.0,Niger,"Rice, paddy",1999,41112.0,151.0,26.0,29.65
21562.0,Niger,Sorghum,1999,2268.0,151.0,26.0,29.65
21563.0,Niger,Sweet potatoes,1999,206250.0,151.0,26.0,29.65
21564.0,Niger,Wheat,1999,21115.0,151.0,26.0,29.65
21565.0,Niger,Cassava,2000,232169.0,151.0,62.0,29.43
21566.0,Niger,Maize,2000,6154.0,151.0,62.0,29.43
21567.0,Niger,Potatoes,2000,104924.0,151.0,62.0,29.43
21568.0,Niger,"Rice, paddy",2000,27479.0,151.0,62.0,29.43
21569.0,Niger,Sorghum,2000,1721.0,151.0,62.0,29.43
21570.0,Niger,Sweet potatoes,2000,142029.0,151.0,62.0,29.43
21571.0,Niger,Wheat,2000,19855.0,151.0,62.0,29.43
21572.0,Niger,Cassava,2001,210273.0,151.0,31.0,29.46
21573.0,Niger,Maize,2001,2612.0,151.0,31.0,29.46
21574.0,Niger,Potatoes,2001,91045.0,151.0,31.0,29.46
21575.0,Niger,"Rice, paddy",2001,27565.0,151.0,31.0,29.46
21576.0,Niger,Sorghum,2001,2548.0,151.0,31.0,29.46
21577.0,Niger,Sweet potatoes,2001,152347.0,151.0,31.0,29.46
21578.0,Niger,Wheat,2001,18412.0,151.0,31.0,29.46
21579.0,Niger,Cassava,2002,202833.0,151.0,29.44,29.71
21580.0,Niger,Maize,2002,5853.0,151.0,29.44,29.71
21581.0,Niger,Potatoes,2002,159220.0,151.0,29.44,29.71
21582.0,Niger,"Rice, paddy",2002,31638.0,151.0,29.44,29.71
21583.0,Niger,Sorghum,2002,2989.0,151.0,29.44,29.71
21584.0,Niger,Sweet potatoes,2002,148771.0,151.0,29.44,29.71
21585.0,Niger,Wheat,2002,10606.0,151.0,29.44,29.71
21586.0,Niger,Cassava,2004,168413.0,151.0,26.31,29.8
21587.0,Niger,Maize,2004,7509.0,151.0,26.31,29.8
21588.0,Niger,Potatoes,2004,104545.0,151.0,26.31,29.8
21589.0,Niger,"Rice, paddy",2004,30949.0,151.0,26.31,29.8
21590.0,Niger,Sorghum,2004,2519.0,151.0,26.31,29.8
21591.0,Niger,Sweet potatoes,2004,177570.0,151.0,26.31,29.8
21592.0,Niger,Wheat,2004,17019.0,151.0,26.31,29.8
21593.0,Niger,Cassava,2005,159467.0,151.0,24.75,30.02
21594.0,Niger,Maize,2005,8255.0,151.0,24.75,30.02
21595.0,Niger,Potatoes,2005,102308.0,151.0,24.75,30.02
21596.0,Niger,"Rice, paddy",2005,38290.0,151.0,24.75,30.02
21597.0,Niger,Sorghum,2005,3812.0,151.0,24.75,30.02
21598.0,Niger,Sweet potatoes,2005,171840.0,151.0,24.75,30.02
21599.0,Niger,Wheat,2005,17276.0,151.0,24.75,30.02
21600.0,Niger,Cassava,2006,162588.0,151.0,21.12,29.78
21601.0,Niger,Maize,2006,11227.0,151.0,21.12,29.78
21602.0,Niger,Potatoes,2006,115357.0,151.0,21.12,29.78
21603.0,Niger,"Rice, paddy",2006,36637.0,151.0,21.12,29.78
21604.0,Niger,Sorghum,2006,3463.0,151.0,21.12,29.78
21605.0,Niger,Sweet potatoes,2006,160877.0,151.0,21.12,29.78
21606.0,Niger,Wheat,2006,14992.0,151.0,21.12,29.78
21607.0,Niger,Cassava,2007,151563.0,151.0,30.57,29.85
21608.0,Niger,Maize,2007,10874.0,151.0,30.57,29.85
21609.0,Niger,Potatoes,2007,147395.0,151.0,30.57,29.85
21610.0,Niger,"Rice, paddy",2007,35900.0,151.0,30.57,29.85
21611.0,Niger,Sorghum,2007,3435.0,151.0,30.57,29.85
21612.0,Niger,Sweet potatoes,2007,159870.0,151.0,30.57,29.85
21613.0,Niger,Wheat,2007,14894.0,151.0,30.57,29.85
21614.0,Niger,Cassava,2008,138791.0,151.0,12.04,29.3
21615.0,Niger,Maize,2008,9589.0,151.0,12.04,29.3
21616.0,Niger,Potatoes,2008,177412.0,151.0,12.04,29.3
21617.0,Niger,"Rice, paddy",2008,38110.0,151.0,12.04,29.3
21618.0,Niger,Sorghum,2008,4291.0,151.0,12.04,29.3
21619.0,Niger,Sweet potatoes,2008,168296.0,151.0,12.04,29.3
21620.0,Niger,Wheat,2008,18096.0,151.0,12.04,29.3
21621.0,Niger,Cassava,2009,159918.0,151.0,7.32,30.32
21622.0,Niger,Maize,2009,9014.0,151.0,7.32,30.32
21623.0,Niger,Potatoes,2009,172504.0,151.0,7.32,30.32
21624.0,Niger,"Rice, paddy",2009,43571.0,151.0,7.32,30.32
21625.0,Niger,Sorghum,2009,2903.0,151.0,7.32,30.32
21626.0,Niger,Sweet potatoes,2009,160230.0,151.0,7.32,30.32
21627.0,Niger,Wheat,2009,18696.0,151.0,7.32,30.32
21628.0,Niger,Cassava,2010,217784.0,151.0,11.49,30.32
21629.0,Niger,Maize,2010,7869.0,151.0,11.49,30.32
21630.0,Niger,Potatoes,2010,170183.0,151.0,11.49,30.32
21631.0,Niger,"Rice, paddy",2010,54407.0,151.0,11.49,30.32
21632.0,Niger,Sorghum,2010,3919.0,151.0,11.49,30.32
21633.0,Niger,Sweet potatoes,2010,161324.0,151.0,11.49,30.32
21634.0,Niger,Wheat,2010,19868.0,151.0,11.49,30.32
21635.0,Niger,Cassava,2011,107514.0,151.0,10.59,30.1
21636.0,Niger,Maize,2011,8405.0,151.0,10.59,30.1
21637.0,Niger,Potatoes,2011,161890.0,151.0,10.59,30.1
21638.0,Niger,"Rice, paddy",2011,54739.0,151.0,10.59,30.1
21639.0,Niger,Sorghum,2011,2676.0,151.0,10.59,30.1
21640.0,Niger,Sweet potatoes,2011,151699.0,151.0,10.59,30.1
21641.0,Niger,Wheat,2011,19770.0,151.0,10.59,30.1
21642.0,Niger,Cassava,2012,160606.0,151.0,21.37,29.61
21643.0,Niger,Maize,2012,10437.0,151.0,21.37,29.61
21644.0,Niger,Potatoes,2012,242957.0,151.0,21.37,29.61
21645.0,Niger,"Rice, paddy",2012,57490.0,151.0,21.37,29.61
21646.0,Niger,Sorghum,2012,4422.0,151.0,21.37,29.61
21647.0,Niger,Sweet potatoes,2012,200362.0,151.0,21.37,29.61
21648.0,Niger,Wheat,2012,16537.0,151.0,21.37,29.61
21649.0,Niger,Cassava,2013,199719.0,151.0,21.37,30.42
21650.0,Niger,Maize,2013,12326.0,151.0,21.37,30.42
21651.0,Niger,Potatoes,2013,256815.0,151.0,21.37,30.42
21652.0,Niger,"Rice, paddy",2013,62834.0,151.0,21.37,30.42
21653.0,Niger,Sorghum,2013,3703.0,151.0,21.37,30.42
21654.0,Niger,Sweet potatoes,2013,211608.0,151.0,21.37,30.42
21655.0,Niger,Wheat,2013,30090.0,151.0,21.37,30.42
21656.0,Norway,Potatoes,1990,257507.0,1414.0,1183.0,4.55
21657.0,Norway,Wheat,1990,46634.0,1414.0,1183.0,4.55
21658.0,Norway,Potatoes,1991,227489.0,1414.0,760.0,3.4
21659.0,Norway,Wheat,1991,46547.0,1414.0,760.0,3.4
21660.0,Norway,Potatoes,1992,267729.0,1414.0,767.9,3.83
21661.0,Norway,Wheat,1992,35295.0,1414.0,767.9,3.83
21662.0,Norway,Potatoes,1993,249602.0,1414.0,749.0,2.72
21663.0,Norway,Wheat,1993,51096.0,1414.0,749.0,2.72
21664.0,Norway,Potatoes,1994,230846.0,1414.0,848.0,2.74
21665.0,Norway,Wheat,1994,28362.0,1414.0,848.0,2.74
21666.0,Norway,Potatoes,1995,222358.0,1414.0,913.14,3.08
21667.0,Norway,Wheat,1995,47468.0,1414.0,913.14,3.08
21668.0,Norway,Potatoes,1996,231321.0,1414.0,698.25,1.88
21669.0,Norway,Wheat,1996,45258.0,1414.0,698.25,1.88
21670.0,Norway,Potatoes,1997,262343.0,1414.0,735.43,3.87
21671.0,Norway,Wheat,1997,43101.0,1414.0,735.43,3.87
21672.0,Norway,Potatoes,1998,268418.0,1414.0,934.02,3.06
21673.0,Norway,Wheat,1998,46878.0,1414.0,934.02,3.06
21674.0,Norway,Potatoes,1999,256262.0,1414.0,802.02,3.73
21675.0,Norway,Wheat,1999,44533.0,1414.0,802.02,3.73
21676.0,Norway,Potatoes,2000,235890.0,1414.0,348.24,4.52
21677.0,Norway,Wheat,2000,46025.0,1414.0,348.24,4.52
21678.0,Norway,Potatoes,2001,262878.0,1414.0,512.66,2.68
21679.0,Norway,Wheat,2001,40738.0,1414.0,512.66,2.68
21680.0,Norway,Potatoes,2002,256141.0,1414.0,799.19,3.57
21681.0,Norway,Wheat,2002,40994.0,1414.0,799.19,3.57
21682.0,Norway,Potatoes,2004,279430.0,1414.0,827.45,3.79
21683.0,Norway,Wheat,2004,47668.0,1414.0,827.45,3.79
21684.0,Norway,Potatoes,2005,230523.0,1414.0,518.94,4.26
21685.0,Norway,Wheat,2005,48925.0,1414.0,518.94,4.26
21686.0,Norway,Potatoes,2006,269329.0,1414.0,696.34,4.43
21687.0,Norway,Wheat,2006,41634.0,1414.0,696.34,4.43
21688.0,Norway,Potatoes,2007,227983.0,1414.0,722.07,3.96
21689.0,Norway,Wheat,2007,43973.0,1414.0,722.07,3.96
21690.0,Norway,Potatoes,2008,278193.0,1414.0,800.9,4.16
21691.0,Norway,Wheat,2008,48653.0,1414.0,800.9,4.16
21692.0,Norway,Potatoes,2009,241836.0,1414.0,534.56,3.31
21693.0,Norway,Wheat,2009,34069.0,1414.0,534.56,3.31
21694.0,Norway,Potatoes,2010,251662.0,1414.0,698.98,1.3
21695.0,Norway,Wheat,2010,45975.0,1414.0,698.98,1.3
21696.0,Norway,Potatoes,2011,229141.0,1414.0,823.96,4.14
21697.0,Norway,Wheat,2011,38517.0,1414.0,823.96,4.14
21698.0,Norway,Potatoes,2012,240527.0,1414.0,813.93,3.09
21699.0,Norway,Wheat,2012,41011.0,1414.0,813.93,3.09
21700.0,Norway,Potatoes,2013,251702.0,1414.0,761.97,3.5
21701.0,Norway,Wheat,2013,38841.0,1414.0,761.97,3.5
21702.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,24.81
21703.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,23.14
21704.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,27.0
21705.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,23.14
21706.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,26.39
21707.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,24.81
21708.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,26.23
21709.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,19.36
21710.0,Pakistan,Maize,1990,14014.0,494.0,5299.0,23.14
21711.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,24.81
21712.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,23.14
21713.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,27.0
21714.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,23.14
21715.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,26.39
21716.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,24.81
21717.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,26.23
21718.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,19.36
21719.0,Pakistan,Potatoes,1990,104002.0,494.0,5299.0,23.14
21720.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,24.81
21721.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,23.14
21722.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,27.0
21723.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,23.14
21724.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,26.39
21725.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,24.81
21726.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,26.23
21727.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,19.36
21728.0,Pakistan,"Rice, paddy",1990,23151.0,494.0,5299.0,23.14
21729.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,24.81
21730.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,23.14
21731.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,27.0
21732.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,23.14
21733.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,26.39
21734.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,24.81
21735.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,26.23
21736.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,19.36
21737.0,Pakistan,Sorghum,1990,5736.0,494.0,5299.0,23.14
21738.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,24.81
21739.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,23.14
21740.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,27.0
21741.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,23.14
21742.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,26.39
21743.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,24.81
21744.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,26.23
21745.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,19.36
21746.0,Pakistan,Soybeans,1990,5679.0,494.0,5299.0,23.14
21747.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,24.81
21748.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,23.14
21749.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,27.0
21750.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,23.14
21751.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,26.39
21752.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,24.81
21753.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,26.23
21754.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,19.36
21755.0,Pakistan,Sweet potatoes,1990,92141.0,494.0,5299.0,23.14
21756.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,24.81
21757.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,23.14
21758.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,27.0
21759.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,23.14
21760.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,26.39
21761.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,24.81
21762.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,26.23
21763.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,19.36
21764.0,Pakistan,Wheat,1990,18249.0,494.0,5299.0,23.14
21765.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,24.38
21766.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,22.48
21767.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,26.98
21768.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,22.48
21769.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,26.34
21770.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,24.38
21771.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,25.87
21772.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,18.48
21773.0,Pakistan,Maize,1991,14235.0,494.0,5962.0,22.48
21774.0,Pakistan,Potatoes,1991,104452.0,494.0,5962.0,24.38
